customer_id,created_at,feedback_text
CUST-7679,2026-05-31 21:00:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load. (using version 2.4.1)
CUST-1071,2026-05-15 17:28:57,The interface looks fine but the button placement for saving projects is a bit weird.
CUST-8766,2026-05-11 20:01:57,Just wanted to say: Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-2418,2026-05-12 21:16:57,The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-7582,2026-05-02 15:54:57,Disappointed. Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-8012,2026-05-16 10:28:57,Just wanted to say: Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-7737,2026-04-30 13:44:57,The app crashed twice today while I was trying to import a CSV file. Lost my work.
CUST-1889,2026-04-12 11:25:57,The app is mostly stable but there are some minor visual bugs in the chart displays. (using version 2.4.1)
CUST-6575,2026-05-12 09:51:57,Just wanted to say: The app crashed twice today while I was trying to import a CSV file. Lost my work.
CUST-1619,2026-03-25 04:33:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-5731,2026-04-21 08:23:57,Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-5943,2026-06-09 05:45:57,We really need a Slack integration so our team can get notifications directly in our channels.
CUST-4579,2026-04-30 01:58:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go. (using version 2.4.1)
CUST-1901,2026-05-30 02:37:57,Awesome! I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software.
CUST-6742,2026-04-09 07:50:57,Just wanted to say: Please add a native dark mode. Working at night is blinding with this white screen.
CUST-2092,2026-05-25 12:27:57,Disappointed. There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-7941,2026-04-01 07:55:57,Just wanted to say: The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-3728,2026-06-15 22:00:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go. Hope this gets fixed soon.
CUST-7857,2026-05-29 21:26:57,Excellent customer service. They helped me set up my custom integrations step-by-step. Highly recommend.
CUST-4323,2026-03-24 03:55:57,Robust product quality. The features work exactly as described without any hiccups. (using version 2.4.1)
CUST-2991,2026-05-17 13:14:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page.
CUST-6389,2026-05-05 10:37:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-4018,2026-05-27 21:15:57,Just wanted to say: Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-3772,2026-04-05 12:01:57,Just wanted to say: The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-9322,2026-05-10 09:25:57,Just wanted to say: Suddenly locking features that were previously free behind the Pro plan is a bad move.
CUST-7853,2026-03-26 05:25:57,Disappointed. The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-2866,2026-03-27 03:52:57,Great value for money. The ROI we get from the team plan is well worth the cost. (using version 2.4.1)
CUST-4155,2026-06-13 07:01:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. Hope this gets fixed soon.
CUST-7265,2026-05-30 09:55:57,"Disappointed. It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-7245,2026-06-05 22:21:57,I submitted a support ticket 3 days ago about a billing issue and still haven't heard back. (using version 2.4.1)
CUST-9748,2026-05-09 10:22:57,"Awesome! Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team."
CUST-8422,2026-05-31 18:47:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page. (using version 2.4.1)
CUST-3320,2026-04-12 20:56:57,Can you add an API endpoint to let us programmatically fetch analysis results? Hope this gets fixed soon.
CUST-5998,2026-03-25 03:24:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load.
CUST-4495,2026-04-05 17:23:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces.
CUST-2998,2026-05-09 08:11:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team. Hope this gets fixed soon."
CUST-6376,2026-05-23 23:31:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-4755,2026-06-13 01:41:57,Just wanted to say: Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-9593,2026-06-12 23:36:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish.
CUST-2883,2026-03-26 03:01:57,Just wanted to say: We really need a Slack integration so our team can get notifications directly in our channels.
CUST-3225,2026-06-19 16:40:57,Just wanted to say: The live chat support was incredible! Solved my issue in less than 5 minutes.
CUST-7638,2026-04-30 08:10:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces.
CUST-6567,2026-04-15 11:43:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-6801,2026-04-07 02:32:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software. Hope this gets fixed soon.
CUST-4575,2026-03-30 03:48:57,It would be great if we could export reports in PowerPoint format for executive presentations.
CUST-6508,2026-05-04 20:37:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software. Highly recommend.
CUST-5273,2026-04-20 20:48:57,Disappointed. I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-1976,2026-05-02 12:43:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu. (using version 2.4.1)
CUST-7920,2026-05-27 22:06:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-2263,2026-03-27 08:33:57,Robust product quality. The features work exactly as described without any hiccups. Hope this gets fixed soon.
CUST-4655,2026-05-25 14:25:57,CPU usage spikes to 100% every time I open the editor. It lags my entire computer.
CUST-7491,2026-03-31 23:06:57,We really need a Slack integration so our team can get notifications directly in our channels.
CUST-8080,2026-04-14 00:41:57,Just wanted to say: Please add a native dark mode. Working at night is blinding with this white screen.
CUST-4630,2026-04-15 04:10:57,Awesome! I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software.
CUST-2199,2026-06-09 09:39:57,Disappointed. The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-3299,2026-06-09 03:06:57,Suddenly locking features that were previously free behind the Pro plan is a bad move.
CUST-9965,2026-04-18 02:08:57,Disappointed. CPU usage spikes to 100% every time I open the editor. It lags my entire computer.
CUST-9514,2026-04-21 06:54:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt. Hope this gets fixed soon."
CUST-1053,2026-05-09 13:48:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish. Hope this gets fixed soon.
CUST-3111,2026-05-24 12:27:57,The pricing is very reasonable considering the amount of time and manual effort this tool saves us. (using version 2.4.1)
CUST-2904,2026-05-23 02:37:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page. (using version 2.4.1)
CUST-1245,2026-03-24 13:18:57,Data synchronization fails frequently between my web app and the desktop client. (using version 2.4.1)
CUST-3873,2026-05-17 01:56:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option. (using version 2.4.1)"
CUST-6397,2026-04-22 09:01:57,The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-9000,2026-03-30 08:44:57,Awesome! The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-7298,2026-03-27 20:51:57,Disappointed. The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load.
CUST-1415,2026-04-09 18:29:57,No live chat option? Email support takes way too long to respond. Very frustrating.
CUST-8686,2026-04-24 20:54:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces.
CUST-7842,2026-05-27 13:33:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-4419,2026-04-30 17:14:57,Awesome! The live chat support was incredible! Solved my issue in less than 5 minutes.
CUST-1304,2026-06-09 12:05:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt. Hope this gets fixed soon."
CUST-3084,2026-03-27 10:24:57,Just wanted to say: CPU usage spikes to 100% every time I open the editor. It lags my entire computer.
CUST-1999,2026-05-25 03:45:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-5126,2026-04-29 21:48:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu. (using version 2.4.1)
CUST-1184,2026-04-11 12:30:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-7291,2026-04-20 00:33:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team. Hope this gets fixed soon."
CUST-5301,2026-03-28 16:34:57,Awesome! The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-3606,2026-03-24 19:00:57,Data synchronization fails frequently between my web app and the desktop client. Hope this gets fixed soon.
CUST-6373,2026-06-10 15:38:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option."
CUST-9405,2026-06-18 05:33:57,Excellent customer service. They helped me set up my custom integrations step-by-step. Highly recommend.
CUST-5466,2026-03-25 14:25:57,Awesome! Great value for money. The ROI we get from the team plan is well worth the cost.
CUST-9094,2026-03-29 00:34:57,The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-5788,2026-04-04 17:47:57,The app crashed twice today while I was trying to import a CSV file. Lost my work. Hope this gets fixed soon.
CUST-7108,2026-05-23 06:55:57,The new update made the page transition so smooth and fast. Loads instantly now! (using version 2.4.1)
CUST-5124,2026-05-26 21:53:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form."
CUST-8662,2026-04-28 13:40:57,The new update made the page transition so smooth and fast. Loads instantly now! Highly recommend.
CUST-8402,2026-05-16 00:39:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load.
CUST-2777,2026-04-24 23:18:57,No live chat option? Email support takes way too long to respond. Very frustrating. (using version 2.4.1)
CUST-7105,2026-05-27 10:17:57,"The application response time is average, but it sometimes lags when exporting data. (using version 2.4.1)"
CUST-5740,2026-04-11 11:19:57,Awesome! I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software.
CUST-7559,2026-06-16 23:14:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load.
CUST-1384,2026-03-21 10:16:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software.
CUST-8570,2026-06-19 16:53:57,"Just wanted to say: Pricing is average for this category, but I wish there was a pay-as-you-go option."
CUST-6445,2026-05-15 17:05:57,Just wanted to say: The app crashed twice today while I was trying to import a CSV file. Lost my work.
CUST-9156,2026-06-16 18:43:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish. Hope this gets fixed soon.
CUST-8340,2026-03-28 00:54:57,Just wanted to say: Suddenly locking features that were previously free behind the Pro plan is a bad move.
CUST-5481,2026-05-15 15:35:57,Just wanted to say: The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-3197,2026-05-05 02:56:57,Data synchronization fails frequently between my web app and the desktop client. (using version 2.4.1)
CUST-5870,2026-05-28 20:06:57,Just wanted to say: The app crashed twice today while I was trying to import a CSV file. Lost my work.
CUST-2373,2026-03-31 02:45:57,Just wanted to say: The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load.
CUST-1001,2026-05-30 18:02:57,The new update made the page transition so smooth and fast. Loads instantly now! (using version 2.4.1)
CUST-4246,2026-04-04 01:14:57,Disappointed. Suddenly locking features that were previously free behind the Pro plan is a bad move.
CUST-8390,2026-04-26 12:04:57,Why does the app lag so much when switching between workspaces? Please optimize performance. Hope this gets fixed soon.
CUST-2869,2026-04-02 21:36:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page. (using version 2.4.1)
CUST-1059,2026-04-19 06:38:57,Just wanted to say: The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-5319,2026-03-21 20:58:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu. Hope this gets fixed soon.
CUST-4281,2026-06-19 07:38:57,The live chat support was incredible! Solved my issue in less than 5 minutes. Highly recommend.
CUST-4339,2026-04-07 07:48:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish. Hope this gets fixed soon.
CUST-7640,2026-04-15 20:33:57,No live chat option? Email support takes way too long to respond. Very frustrating.
CUST-2257,2026-04-18 02:35:57,The new update made the page transition so smooth and fast. Loads instantly now! Hope this gets fixed soon.
CUST-1377,2026-04-16 23:05:57,The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-3683,2026-04-18 02:33:57,Awesome! Great value for money. The ROI we get from the team plan is well worth the cost.
CUST-2962,2026-04-26 07:02:57,The app crashed twice today while I was trying to import a CSV file. Lost my work. Hope this gets fixed soon.
CUST-4226,2026-05-11 13:10:57,No live chat option? Email support takes way too long to respond. Very frustrating. (using version 2.4.1)
CUST-3924,2026-06-03 04:35:57,The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-2253,2026-05-13 01:27:57,Great value for money. The ROI we get from the team plan is well worth the cost.
CUST-2968,2026-04-24 06:42:57,Can you add an API endpoint to let us programmatically fetch analysis results? (using version 2.4.1)
CUST-1799,2026-04-13 08:10:57,The interface looks fine but the button placement for saving projects is a bit weird.
CUST-5189,2026-05-05 18:33:57,There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-8261,2026-05-01 00:49:57,Just wanted to say: Data synchronization fails frequently between my web app and the desktop client.
CUST-7134,2026-05-03 13:45:57,CPU usage spikes to 100% every time I open the editor. It lags my entire computer. Hope this gets fixed soon.
CUST-7529,2026-04-15 16:26:57,Please add a native dark mode. Working at night is blinding with this white screen. Hope this gets fixed soon.
CUST-2063,2026-05-04 18:48:57,There are so many bugs in the latest release. The export PDF button is completely broken. (using version 2.4.1)
CUST-8518,2026-03-26 09:17:57,"Just wanted to say: The application response time is average, but it sometimes lags when exporting data."
CUST-4890,2026-05-26 18:07:57,Just wanted to say: I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-4816,2026-03-22 15:30:57,The new update made the page transition so smooth and fast. Loads instantly now! Hope this gets fixed soon.
CUST-8875,2026-04-26 07:49:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt. (using version 2.4.1)"
CUST-2147,2026-05-23 07:26:57,The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-5564,2026-03-23 11:03:57,The subscription price is too high for small startups. $59/month is steep for basic features. Hope this gets fixed soon.
CUST-8859,2026-04-10 14:02:57,Just wanted to say: CPU usage spikes to 100% every time I open the editor. It lags my entire computer.
CUST-8963,2026-06-16 08:59:57,Disappointed. I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-4041,2026-04-22 03:32:57,Robust product quality. The features work exactly as described without any hiccups. Hope this gets fixed soon.
CUST-9083,2026-06-08 21:30:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful. (using version 2.4.1)
CUST-6551,2026-03-22 06:17:57,Data synchronization fails frequently between my web app and the desktop client.
CUST-4525,2026-05-12 17:31:57,Great value for money. The ROI we get from the team plan is well worth the cost. Highly recommend.
CUST-9640,2026-06-02 15:50:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-9862,2026-05-22 12:46:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form."
CUST-1047,2026-04-20 00:51:57,Disappointed. There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-2677,2026-05-22 01:34:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page. Hope this gets fixed soon.
CUST-1472,2026-05-10 17:30:57,Can you add an API endpoint to let us programmatically fetch analysis results?
CUST-6329,2026-04-17 02:24:57,Awesome! Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-3731,2026-06-08 06:26:57,Just wanted to say: Suddenly locking features that were previously free behind the Pro plan is a bad move.
CUST-5495,2026-06-06 18:56:57,We really need a Slack integration so our team can get notifications directly in our channels.
CUST-2548,2026-03-28 04:04:57,Can you add an API endpoint to let us programmatically fetch analysis results?
CUST-7064,2026-05-24 21:51:57,Disappointed. The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-1953,2026-05-25 15:26:57,The live chat support was incredible! Solved my issue in less than 5 minutes.
CUST-8052,2026-05-14 05:41:57,Just wanted to say: The app crashed twice today while I was trying to import a CSV file. Lost my work.
CUST-8972,2026-05-28 06:08:57,Great value for money. The ROI we get from the team plan is well worth the cost. Highly recommend.
CUST-6350,2026-05-16 09:43:57,"The application response time is average, but it sometimes lags when exporting data. (using version 2.4.1)"
CUST-1702,2026-06-12 08:18:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page.
CUST-4246,2026-04-20 19:21:57,Just wanted to say: The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-6177,2026-06-11 23:10:57,Excellent customer service. They helped me set up my custom integrations step-by-step. Highly recommend.
CUST-5819,2026-04-26 18:09:57,Just wanted to say: The new update made the page transition so smooth and fast. Loads instantly now!
CUST-7311,2026-04-06 09:50:57,Just wanted to say: Great value for money. The ROI we get from the team plan is well worth the cost.
CUST-5348,2026-03-27 01:18:57,We really need a Slack integration so our team can get notifications directly in our channels.
CUST-6964,2026-05-16 04:26:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option."
CUST-9966,2026-05-09 21:18:57,The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-4698,2026-06-03 10:11:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option. Hope this gets fixed soon."
CUST-9155,2026-05-14 11:47:57,I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-4476,2026-05-19 01:10:57,Just wanted to say: Suddenly locking features that were previously free behind the Pro plan is a bad move.
CUST-1433,2026-05-12 10:30:57,The subscription price is too high for small startups. $59/month is steep for basic features. (using version 2.4.1)
CUST-3497,2026-04-09 06:52:57,The pricing is very reasonable considering the amount of time and manual effort this tool saves us. Hope this gets fixed soon.
CUST-2037,2026-03-25 12:35:57,Just wanted to say: The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load.
CUST-6961,2026-05-10 17:22:57,Just wanted to say: The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-1542,2026-04-25 21:42:57,Disappointed. The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-8282,2026-04-22 16:36:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form."
CUST-5283,2026-04-25 23:53:57,CPU usage spikes to 100% every time I open the editor. It lags my entire computer.
CUST-2980,2026-03-29 02:50:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load. (using version 2.4.1)
CUST-7771,2026-04-07 02:58:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-7497,2026-05-14 03:09:57,Just wanted to say: Data synchronization fails frequently between my web app and the desktop client.
CUST-1624,2026-05-17 07:45:57,The pricing is very reasonable considering the amount of time and manual effort this tool saves us. (using version 2.4.1)
CUST-4819,2026-04-07 17:14:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page. (using version 2.4.1)
CUST-8463,2026-06-15 23:05:57,Disappointed. Data synchronization fails frequently between my web app and the desktop client.
CUST-1180,2026-04-23 03:13:57,The app crashed twice today while I was trying to import a CSV file. Lost my work. (using version 2.4.1)
CUST-3306,2026-04-08 16:30:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page.
CUST-5792,2026-05-10 05:21:57,Data synchronization fails frequently between my web app and the desktop client.
CUST-4006,2026-04-30 05:36:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option. Hope this gets fixed soon."
CUST-8140,2026-05-30 00:37:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful. Hope this gets fixed soon.
CUST-4695,2026-04-09 13:10:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software. (using version 2.4.1)
CUST-3409,2026-05-07 09:10:57,Please add a native dark mode. Working at night is blinding with this white screen.
CUST-2274,2026-05-03 01:56:57,The interface looks fine but the button placement for saving projects is a bit weird.
CUST-2696,2026-04-20 02:52:57,Excellent customer service. They helped me set up my custom integrations step-by-step. Highly recommend.
CUST-5361,2026-03-30 13:36:57,The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes. Highly recommend.
CUST-5375,2026-06-11 22:22:57,The live chat support was incredible! Solved my issue in less than 5 minutes. Hope this gets fixed soon.
CUST-8137,2026-06-07 04:03:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt. Hope this gets fixed soon."
CUST-1538,2026-06-18 13:40:57,Just wanted to say: The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-6157,2026-05-10 05:51:57,Why does the app lag so much when switching between workspaces? Please optimize performance. (using version 2.4.1)
CUST-6494,2026-05-20 02:25:57,"Disappointed. It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-8559,2026-03-25 01:46:57,The new update made the page transition so smooth and fast. Loads instantly now! Hope this gets fixed soon.
CUST-6568,2026-05-01 20:25:57,Just wanted to say: I'd love to use this but the pricing packages are not flexible enough for individual developers.
CUST-8858,2026-05-05 12:51:57,Robust product quality. The features work exactly as described without any hiccups.
CUST-5656,2026-06-01 16:25:57,Why does the app lag so much when switching between workspaces? Please optimize performance. (using version 2.4.1)
CUST-6317,2026-06-14 08:36:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. Hope this gets fixed soon.
CUST-4010,2026-06-12 13:57:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. (using version 2.4.1)
CUST-2705,2026-04-05 03:51:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces.
CUST-6197,2026-04-24 12:29:57,The interface looks fine but the button placement for saving projects is a bit weird. Hope this gets fixed soon.
CUST-3897,2026-04-02 17:29:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option. Hope this gets fixed soon."
CUST-9572,2026-06-05 21:58:57,The interface looks fine but the button placement for saving projects is a bit weird. (using version 2.4.1)
CUST-7618,2026-04-19 12:12:57,Just wanted to say: Please add a native dark mode. Working at night is blinding with this white screen.
CUST-6004,2026-03-30 12:13:57,Suddenly locking features that were previously free behind the Pro plan is a bad move.
CUST-3708,2026-04-25 08:21:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page.
CUST-6565,2026-05-08 22:57:57,There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-1718,2026-06-12 23:56:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-3536,2026-05-01 15:43:57,The live chat support was incredible! Solved my issue in less than 5 minutes. Hope this gets fixed soon.
CUST-1846,2026-04-14 01:13:57,Excellent customer service. They helped me set up my custom integrations step-by-step. (using version 2.4.1)
CUST-4651,2026-03-29 01:18:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team. (using version 2.4.1)"
CUST-7379,2026-05-16 19:53:57,Just wanted to say: Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-5680,2026-04-24 12:34:57,Just wanted to say: I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-3119,2026-05-11 18:40:57,I'd love to use this but the pricing packages are not flexible enough for individual developers.
CUST-3366,2026-04-20 20:23:57,Suddenly locking features that were previously free behind the Pro plan is a bad move. (using version 2.4.1)
CUST-5694,2026-05-09 11:46:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load. Hope this gets fixed soon.
CUST-6583,2026-05-03 02:34:57,Disappointed. No live chat option? Email support takes way too long to respond. Very frustrating.
CUST-4094,2026-05-12 20:22:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page. Hope this gets fixed soon.
CUST-3961,2026-05-03 18:10:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-4498,2026-06-09 18:14:57,Awesome! I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software.
CUST-8320,2026-04-19 09:45:57,The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-7582,2026-04-22 14:43:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team."
CUST-3258,2026-05-29 00:00:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software. (using version 2.4.1)
CUST-7044,2026-04-15 09:35:57,"Disappointed. It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-1673,2026-04-01 22:27:57,Great value for money. The ROI we get from the team plan is well worth the cost. (using version 2.4.1)
CUST-8103,2026-06-03 03:17:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish. (using version 2.4.1)
CUST-7907,2026-05-23 07:05:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load.
CUST-6405,2026-06-09 20:18:57,Awesome! The live chat support was incredible! Solved my issue in less than 5 minutes.
CUST-4961,2026-05-16 17:56:57,I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-6786,2026-05-30 03:10:57,Just wanted to say: We really need a Slack integration so our team can get notifications directly in our channels.
CUST-1025,2026-06-07 11:44:57,Disappointed. Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-5924,2026-06-16 01:15:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-8214,2026-06-12 11:22:57,The new update made the page transition so smooth and fast. Loads instantly now! Highly recommend.
CUST-5123,2026-05-28 15:46:57,Please add a native dark mode. Working at night is blinding with this white screen. Hope this gets fixed soon.
CUST-3853,2026-05-05 00:15:57,CPU usage spikes to 100% every time I open the editor. It lags my entire computer. (using version 2.4.1)
CUST-7871,2026-04-01 08:33:57,Just wanted to say: The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-8772,2026-03-29 06:37:57,The live chat support was incredible! Solved my issue in less than 5 minutes. Highly recommend.
CUST-7903,2026-06-01 05:43:57,No live chat option? Email support takes way too long to respond. Very frustrating.
CUST-4458,2026-03-27 04:39:57,Just wanted to say: I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software.
CUST-6172,2026-04-26 13:04:57,Awesome! The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-4276,2026-04-03 04:05:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-7867,2026-06-09 16:51:57,Awesome! The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-1287,2026-03-28 16:28:57,Robust product quality. The features work exactly as described without any hiccups. (using version 2.4.1)
CUST-8256,2026-05-12 08:26:57,The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes. Hope this gets fixed soon.
CUST-9696,2026-05-07 07:39:57,Great value for money. The ROI we get from the team plan is well worth the cost. Hope this gets fixed soon.
CUST-3119,2026-05-20 19:24:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-3333,2026-04-14 10:25:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form."
CUST-5233,2026-03-31 17:04:57,I'd love to use this but the pricing packages are not flexible enough for individual developers. (using version 2.4.1)
CUST-8755,2026-04-14 09:54:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful. (using version 2.4.1)
CUST-2372,2026-04-05 00:11:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option."
CUST-3031,2026-04-18 15:56:57,We really need a Slack integration so our team can get notifications directly in our channels.
CUST-5384,2026-04-28 06:26:57,Just wanted to say: The live chat support was incredible! Solved my issue in less than 5 minutes.
CUST-9254,2026-05-12 02:20:57,Just wanted to say: The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-2063,2026-03-27 11:11:57,Just wanted to say: The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-7377,2026-05-20 14:49:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-6489,2026-04-21 09:18:57,The interface looks fine but the button placement for saving projects is a bit weird.
CUST-1065,2026-05-12 08:09:57,The new update made the page transition so smooth and fast. Loads instantly now!
CUST-4608,2026-03-23 10:31:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form. Hope this gets fixed soon."
CUST-4450,2026-05-27 17:50:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go. Hope this gets fixed soon.
CUST-6538,2026-04-17 23:27:57,Just wanted to say: I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
